cap_round,college_code,college_name,choice_code,branch_name,status,home_university,quota_allocation,seat_type,stage,cutoff_rank,cutoff_percentile,city
Round 1,1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,OHU-to-OHU,GOBCO,I,67494,79.6033896,Amravati
Round 1,1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,State Level,TFWS,I,85124,73.2612864,Amravati
Round 1,1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,University Department,Sant Gadge Baba Amravati University,State Level,EWS,I,199181,5.7122954,Amravati
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GOPENH,I,85001,73.4354379,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSCH,I,113546,61.6834321,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSTH,I,153294,41.4458186,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GVJH,I,95118,69.3295893,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GNT2H,I,107810,64.2631037,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GNT3H,I,125465,56.2929777,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GOBCH,I,92299,70.507201,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSEBCH,I,170087,29.8059527,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LOPENH,I,90454,71.4755245,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LSCH,I,100020,67.8210479,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LSTH,I,122122,57.6249683,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LVJH,I,99012,68.1117918,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LNT1H,I,128487,54.5739657,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LOBCH,I,106506,64.713186,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LSEBCH,I,130252,53.7591782,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GOPENO,I,59346,82.1124479,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSCO,I,90666,71.173087,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GNT2O,I,61413,81.3270637,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GOBCO,I,76727,76.2716859,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSEBCO,I,74967,76.8973331,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LOPENO,I,80949,74.9785452,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LSTO,I,127253,55.2744499,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,State Level,TFWS,I,147419,44.5303298,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,State Level,EWS,I,69027,78.6729363,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GOPENH,I,48096,85.6421968,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSCH,I,57852,82.4521073,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSTH,I,88653,71.6607627,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GVJH,I,50335,84.9728618,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GNT1H,I,55218,83.4378744,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GNT2H,I,57876,82.4521073,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GOBCH,I,51740,84.5176078,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSEBCH,I,64034,80.602179,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LOPENH,I,33336,90.1610143,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LSCH,I,49675,85.113912,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LNT3H,I,61744,81.1967017,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LOBCH,I,48412,85.5729148,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LSEBCH,I,75516,76.7694659,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GOPENO,I,26074,92.3826851,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSCO,I,46977,85.9124978,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSTO,I,82594,73.8000589,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GOBCO,I,30036,91.2776413,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSEBCO,I,37515,88.9550679,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LOPENO,I,28324,91.7146701,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LSCO,I,49061,85.2260888,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LVJO,I,57207,82.8332926,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LNT2O,I,65964,79.8919296,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LOBCO,I,28406,91.7067224,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LSEBCO,I,57815,82.4521073,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,State Level,TFWS,I,84308,73.5570613,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,State Level,EWS,I,27585,91.9353149,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GOPENH,I,75325,76.8955509,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSCH,I,113593,61.6834321,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSTH,I,162737,35.7798895,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GVJH,I,94634,69.4561708,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GNT1H,I,95766,69.0979021,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GOBCH,I,88273,71.8197195,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,GSEBCH,I,159380,37.6293706,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LOPENH,I,85091,73.2612864,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LSCH,I,119294,58.8994542,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LSTH,I,126288,55.6405756,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LNT2H,I,98687,68.1164395,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HU-to-HU,LOBCH,I,92685,70.5005064,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSTH,I,187165,17.2365618,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSEBCH,I,84250,73.5570613,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LSEBCH,I,64830,80.3531469,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GOPENO,I,57633,82.5532062,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSCO,I,79963,75.1927485,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSTO,I,160125,36.5248856,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GVJO,I,67396,79.6033896,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GNT2O,I,79418,75.2405919,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GOBCO,I,59437,82.1124479,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,GSEBCO,I,76178,76.67552,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LOPENO,I,59472,82.1124479,Yavatmal
Round 1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OHU-to-OHU,LSCO,I,100228,67.217709,Yavatmal
